,age,gender,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn
16316,62,Female,0,self_employed,2,20351.41,140.36,0.64,0
16317,37,Male,1,self_employed,1,607.71,18286.11,6486.0,0
16318,56,Male,0,self_employed,2,6027.75,437.0,214.79,0
16319,23,Female,0,student,2,2351.8,0.51,0.51,0
16320,43,Female,0,salaried,1,1074.19,357.29,357.29,0
16321,51,Male,0,self_employed,2,1332.45,0.1,0.1,0
16322,55,Female,0,self_employed,3,3652.19,1125.13,0.31,0
16323,47,Male,0,self_employed,2,3073.89,3846.56,2846.56,0
16324,47,Male,1,self_employed,2,6328.05,1600.61,0.33,0
16325,59,Female,0,self_employed,2,170713.32,0.51,0.51,0
16326,54,Male,0,salaried,2,1778.97,0.2,0.2,0
16327,40,Male,0,self_employed,3,4722.22,0.19,0.19,0
16328,33,Female,0,self_employed,3,734.45,1860.54,414.83,0
16329,51,Male,0,self_employed,3,2367.26,2214.9,8686.33,0
16330,46,Male,0,salaried,3,6463.22,0.43,0.43,0
16331,52,Male,0,self_employed,1,285.84,2958.7,2958.7,0
16332,90,Male,0,self_employed,2,9755.63,0.51,14362.27,0
16333,30,Male,0,self_employed,1,840.25,17303.7,473.51,0
16334,30,Female,0,salaried,2,14871.88,0.64,0.64,0
16335,63,Male,1,self_employed,1,1811.1,0.63,0.63,0
16336,90,Male,0,self_employed,2,3294.9,0.29,4557.96,0
16337,53,Male,0,self_employed,3,4213.13,99.39,0.47,0
16338,35,Male,1,salaried,1,494.68,16696.27,0.13,0
16339,68,Male,0,retired,3,1393.89,0.16,0.16,0
16340,40,Female,0,self_employed,2,1428.66,0.09,0.09,1
16341,71,Female,0,retired,2,5682.14,2996.85,1000.47,0
16342,37,Male,0,self_employed,3,7387.63,700.26,714.54,0
16343,56,Male,0,salaried,3,2291.71,0.33,0.33,0
16344,34,Female,0,self_employed,3,17304.34,16143.01,1213.25,0
16345,90,Male,0,self_employed,2,1411.08,0.07,0.07,0
16346,39,Male,0,salaried,2,3960.11,0.43,0.43,0
16347,47,Female,0,self_employed,2,3982.19,0.5,0.5,0
16348,63,Male,1,retired,2,1552.2,25.17,0.7,0
16349,41,Male,1,self_employed,2,103.85,15.81,15.84,1
16350,28,Male,0,salaried,1,3280.39,0.27,0.27,0
16351,66,Female,0,self_employed,3,7218.52,0.51,0.51,0
16352,30,Male,0,salaried,2,66.8,10072.1,14286.39,1
16353,34,Male,0,self_employed,2,5229.71,0.51,0.51,0
16354,44,Male,0,salaried,2,2281.06,949.2,0.44,0
16355,64,Male,0,self_employed,2,8429.0,962.52,171.64,0
16356,18,Female,0,student,2,5227.76,0.17,0.17,0
16357,30,Female,0,salaried,2,4035.91,0.03,0.03,0
16358,55,Female,0,salaried,2,4648.96,488.86,488.86,0
16359,47,Female,0,self_employed,2,12693.55,0.44,0.44,0
16360,72,Male,0,retired,2,2867.82,0.67,0.67,0
16361,60,Male,1,self_employed,2,14188.31,8489.27,0.56,0
16362,69,Female,0,retired,2,2017.52,14.73,0.44,0
16363,28,Female,0,self_employed,3,1943.2,0.47,0.47,0
16364,28,Female,0,salaried,2,16.25,13571.84,10000.41,0
16365,62,Female,0,self_employed,2,1121.1,0.24,0.24,1
16366,64,Male,0,self_employed,2,22635.33,0.34,0.34,0
16367,77,Male,1,self_employed,3,1230.82,807.76,1295.89,0
16368,28,Female,0,self_employed,2,3080.09,4934.9,5212.47,0
16369,90,Male,0,self_employed,1,2411.19,0.21,0.21,0
16370,66,Female,0,self_employed,2,2661.97,0.64,0.64,0
16371,68,Female,0,self_employed,3,1730.01,0.61,0.61,0
16372,28,Female,0,self_employed,2,3096.27,0.16,0.16,0
16373,46,Male,1,self_employed,2,8466.84,809.1,0.16,0
16374,90,Male,0,self_employed,2,1158.99,7369.27,11727.04,1
16375,54,Male,0,self_employed,2,3870.09,0.54,0.54,0
16376,34,Female,0,salaried,2,12043.85,1457.53,1415.74,0
16377,49,Female,0,self_employed,2,6631.87,0.33,0.33,0
16378,58,Female,0,self_employed,2,8701.39,0.61,194.0,1
16379,47,Male,0,retired,1,8802.39,1338.92,23240.15,1
16380,27,Male,0,self_employed,2,4150.66,2471.63,2357.34,0
16381,52,Female,0,salaried,2,7429.51,15000.16,3283.46,0
16382,57,Male,1,salaried,2,5195.61,1748.72,1878.23,0
16383,50,Male,0,salaried,2,12610.21,1250.1,1424.53,0
16384,48,Male,0,self_employed,3,5350.17,1773.8,3717.64,0
16385,22,Female,0,student,1,3507.59,0.5,0.5,0
16386,57,Male,1,self_employed,2,33434.12,0.63,0.63,0
16387,26,Male,0,self_employed,2,3446.66,429.17,0.6,0
16388,31,Male,0,salaried,1,7061.78,0.43,157.57,0
16389,65,Male,0,retired,3,5172.47,0.43,0.43,0
16390,46,Female,0,salaried,2,10929.12,4461.97,5227.99,0
16391,29,Female,0,self_employed,2,822.23,0.49,0.49,1
16392,55,Female,0,self_employed,2,2391.36,1150.7,574.94,0
16393,64,Female,0,self_employed,1,5031.72,669.44,1563.61,0
16394,59,Male,0,self_employed,2,3362.65,0.5,0.5,0
16395,59,Female,0,salaried,2,5825.3,0.07,0.07,0
16396,90,Male,0,self_employed,1,2437.99,2029.04,98941.89,0
16397,60,Male,1,self_employed,2,1824.66,0.01,0.01,0
16398,43,Male,0,salaried,2,80.24,0.33,15000.33,1
16399,53,Male,0,salaried,1,5626.09,0.1,4088.1,0
16400,37,Female,0,salaried,2,858.7,0.46,0.48,1
16401,64,Male,1,salaried,1,16222.91,2.85,3.87,0
16402,47,Female,0,self_employed,2,4764.57,0.41,0.41,0
16403,26,Male,0,self_employed,2,2399.99,1001.3,14.73,0
16404,74,Male,0,salaried,1,3180.77,871.97,871.97,0
16405,35,Male,0,self_employed,2,3003.12,1429.01,0.11,0
16406,36,Female,1,self_employed,2,848.55,2857.51,0.37,0
16407,59,Male,0,retired,3,2485.27,0.5,782.34,0
16408,34,Female,0,self_employed,2,4910.97,214.47,857.33,1
16409,70,Male,0,retired,2,3183.58,0.21,0.21,0
16410,52,Male,0,self_employed,2,15330.83,14142.94,1071.51,0
16411,32,Male,0,self_employed,2,1219.36,0.03,0.03,1
16412,54,Female,0,self_employed,3,1501.62,214.46,0.17,0
16413,50,Male,0,self_employed,2,1324.05,0.51,0.51,0
16414,12,Female,0,salaried,2,9196.88,0.56,0.56,0
16415,46,Male,1,self_employed,3,2258.65,1671.03,443.43,0
16416,59,Female,0,self_employed,1,14076.14,0.53,8571.96,0
16417,42,Male,0,self_employed,3,838.56,0.43,0.92,0
16418,42,Female,0,self_employed,3,40687.5,1717.64,6583.16,0
16419,37,Female,0,self_employed,1,3385.43,871.76,1033.19,0
16420,68,Male,0,self_employed,2,48305.94,42871.29,14.14,0
16421,47,Female,0,self_employed,3,509.2,242.91,0.06,1
16422,56,Female,0,self_employed,3,14246.88,0.64,72.07,0
16423,47,Female,0,self_employed,2,6100.3,0.39,0.39,0
16424,45,Female,0,self_employed,3,1870.45,0.36,0.36,0
16425,18,Male,0,student,2,3919.12,575.57,71.67,0
16426,38,Male,1,self_employed,1,2070.88,0.51,0.51,0
16427,90,Male,0,self_employed,1,21366.98,28847.81,10880.2,0
16428,48,Female,0,self_employed,1,2441.27,795.67,143.53,1
16429,53,Male,0,salaried,3,1562.52,0.46,0.46,0
16430,90,Female,0,self_employed,1,1732.84,393.47,182.59,0
16431,46,Female,0,self_employed,2,64.14,4494.6,1698.4,0
16432,34,Female,0,self_employed,1,2023.0,1429.14,0.57,1
16433,46,Female,0,salaried,3,2994.33,0.49,0.49,0
16434,78,Female,0,self_employed,1,38586.21,1719.55,854.99,0
16435,40,Male,1,self_employed,3,1409.36,171.96,571.96,0
16436,79,Male,0,salaried,2,9654.18,0.66,0.66,0
16437,33,Male,0,self_employed,3,660.41,0.27,0.27,1
16438,48,Female,0,self_employed,1,1158.04,0.27,0.27,1
16439,23,Female,0,student,2,3935.51,2357.71,0.57,0
16440,53,Female,0,self_employed,2,7603.4,0.24,571.67,0
16441,54,Male,0,self_employed,3,2534.39,0.24,0.24,0
16442,51,Male,0,self_employed,2,5599.86,1428.9,0.33,0
16443,28,Female,0,self_employed,1,6821.02,286.21,0.5,0
16444,79,Female,0,self_employed,2,3261.92,0.39,0.39,0
16445,59,Male,0,self_employed,3,2529.63,0.01,0.01,0
16446,17,Female,0,self_employed,2,4344.26,0.46,0.46,0
16447,62,Female,0,self_employed,2,705.68,0.19,0.19,1
16448,78,Female,0,self_employed,2,46998.57,0.53,0.53,0
16449,52,Female,0,self_employed,3,8772.61,3839.86,4200.89,1
16450,14,Female,0,student,1,32220.24,732.76,0.34,0
16451,53,Male,0,salaried,2,3763.71,308.21,308.21,0
16452,66,Female,0,self_employed,3,5831.89,0.36,0.36,0
16453,34,Female,0,self_employed,2,958.04,143.29,0.43,1
16454,54,Female,0,self_employed,3,1919.61,0.07,0.07,0
16455,63,Male,0,salaried,2,2898.42,0.26,43.11,1
16456,55,Male,0,self_employed,2,1976.98,5643.47,0.61,1
16457,46,Male,0,salaried,1,8981.89,0.6,277.03,0
16458,44,Female,0,self_employed,2,2180.34,1429.23,0.66,0
16459,68,Male,0,salaried,2,1209.62,645.16,1720.06,0
16460,56,Male,0,self_employed,3,280.87,1643.04,857.33,1
16461,56,Male,0,self_employed,3,11423.4,0.34,0.34,0
16462,30,Female,0,self_employed,2,9027.12,642.99,0.13,0
16463,30,Female,0,student,2,1181.98,95.44,167.21,0
16464,34,Male,0,salaried,2,4924.88,501.73,501.73,0
16465,50,Male,0,self_employed,1,517.39,1071.9,357.61,0
16466,33,Female,0,salaried,3,11799.32,317.31,317.31,0
16467,32,Female,0,salaried,3,2089.49,0.06,0.06,0
16468,61,Male,0,salaried,3,2663.63,0.6,7500.6,0
16469,35,Female,0,self_employed,3,2744.94,0.09,0.09,0
16470,34,Female,1,self_employed,2,2317.41,0.19,0.19,0
16471,54,Male,0,self_employed,3,2654.0,0.43,2857.57,1
16472,64,Female,0,self_employed,2,4971.08,0.33,0.33,0
16473,81,Male,0,self_employed,1,32102.55,6471.99,6471.99,0
16474,3,Female,0,student,1,1123.06,0.54,0.54,0
16475,41,Female,0,self_employed,3,1446.74,385.63,1087.11,0
16476,16,Male,0,student,3,10036.42,0.36,0.36,0
16477,26,Male,0,student,2,0.63,0.63,99.84,1
16478,31,Male,0,self_employed,3,1485.76,0.16,0.16,0
16479,39,Male,0,salaried,1,201799.8,178571.49,0.06,0
16480,49,Male,1,salaried,2,2798.62,0.17,0.17,1
16481,56,Male,0,salaried,3,674.57,0.53,0.53,0
16482,58,Female,0,self_employed,1,410.49,1.08,0.26,1
16483,60,Male,1,salaried,2,1221.23,536.16,0.44,1
16484,61,Male,0,self_employed,3,2473.49,214.37,0.09,0
16485,41,Male,0,self_employed,3,2651.28,0.19,0.19,0
16486,41,Male,1,salaried,3,13258.0,1786.13,1243.27,0
16487,72,Female,0,self_employed,2,20033.62,0.6,0.6,0
16488,90,Male,0,self_employed,2,409.75,0.53,1429.1,1
16489,66,Female,0,self_employed,1,12798.86,8214.99,0.7,0
16490,35,Male,0,self_employed,3,1681.6,0.13,0.13,0
16491,33,Male,0,self_employed,3,20744.12,0.6,0.6,0
16492,34,Male,0,self_employed,1,2586.7,0.19,0.19,0
16493,35,Male,0,self_employed,2,2273.24,428.94,1725.91,0
16494,44,Female,0,salaried,1,4263.85,0.7,0.7,1
16495,55,Female,0,self_employed,1,24941.27,0.43,0.43,0
16496,21,Female,0,student,2,301.8,0.1,0.1,1
16497,44,Male,0,self_employed,3,1626.48,0.03,4285.74,0
16498,31,Male,0,salaried,2,9423.67,0.46,193.3,0
16499,90,Male,0,self_employed,1,121052.6,0.11,37704.97,0
16500,47,Male,1,self_employed,3,7638.09,2783.31,2497.6,0
16501,46,Female,0,self_employed,3,2449.91,957.37,0.23,0
16502,52,Male,0,self_employed,2,8659.94,0.3,11428.87,0
16503,63,Male,0,self_employed,3,1679.17,0.04,0.04,1
16504,38,Female,0,self_employed,1,395.12,0.6,0.6,0
16505,74,Male,1,retired,1,794.78,21169.37,832.5,1
16506,40,Female,0,self_employed,2,609.65,15111.3,671.74,0
16507,32,Female,0,salaried,2,14188.92,318.09,30.81,0
16508,72,Female,0,retired,2,4291.1,0.37,0.37,0
16509,66,Female,0,self_employed,2,1576.7,286.19,0.47,0
16510,51,Female,0,salaried,2,13675.79,0.17,0.17,0
16511,39,Male,0,self_employed,2,28572.13,0.13,0.13,0
16512,63,Female,0,self_employed,3,14641.96,0.36,0.36,0
16513,48,Female,0,salaried,1,2445.12,0.49,0.49,1
16514,40,Male,0,salaried,3,2313.46,0.34,0.34,0
16515,45,Female,0,self_employed,3,1650.13,4286.1,4633.64,0
16516,30,Female,0,salaried,2,76.97,0.7,0.7,1
16517,36,Female,0,self_employed,3,759.79,1432.36,983.33,1
16518,56,Female,0,self_employed,2,722.41,357.73,0.59,0
16519,48,Female,0,salaried,1,3902.2,1407.43,41326.19,1
16520,51,Male,1,self_employed,1,16343.5,4478.59,4478.59,0
16521,63,Male,0,self_employed,2,5017.82,14.59,0.3,0
16522,28,Male,0,salaried,3,2306.13,285.96,0.24,0
16523,46,Male,0,salaried,3,2681.52,0.46,857.6,0
16524,34,Male,1,self_employed,3,8771.42,2018.76,2171.43,0
16525,80,Male,0,salaried,2,6096.01,492.99,285.84,0
16526,75,Female,0,self_employed,3,7420.71,0.31,0.31,0
16527,29,Male,0,student,3,3006.48,0.37,0.37,0
16528,65,Female,0,salaried,1,3096.99,0.06,642.91,0
16529,63,Male,0,salaried,2,3390.95,94.84,0.56,0
16530,45,Female,0,self_employed,3,2178.1,0.49,0.49,0
16531,42,Female,0,salaried,2,119.21,0.29,0.29,1
16532,63,Male,1,self_employed,3,2450.15,209.79,812.2,1
16533,69,Male,1,salaried,1,2976.08,0.41,0.41,0
16534,51,Female,0,self_employed,3,680.87,0.46,3786.17,1
16535,3,Female,0,student,2,11.5,0.24,0.24,1
16536,56,Male,0,salaried,1,28657.19,828.83,828.83,0
16537,40,Male,0,self_employed,2,1441.88,1562.2,0.27,1
16538,39,Male,0,self_employed,2,5349.74,0.57,667.64,0
16539,19,Male,0,student,2,311.17,0.57,0.57,0
16540,62,Female,0,self_employed,3,2975.36,0.07,0.07,0
16541,64,Female,0,self_employed,3,3533.94,0.57,0.57,0
16542,71,Female,0,self_employed,2,2512.04,344.47,65.9,0
16543,22,Female,0,student,2,2785.1,368.01,368.01,0
16544,54,Male,0,salaried,2,21007.54,3101.56,3773.99,0
16545,48,Female,0,self_employed,3,6770.47,250.41,631.84,0
16546,90,Male,0,self_employed,3,1427.95,0.2,0.2,0
16547,61,Male,0,self_employed,2,43777.21,0.04,0.04,0
16548,62,Male,0,retired,2,3441.82,378.79,378.79,0
16549,47,Female,0,salaried,3,1553.71,0.27,0.27,0
16550,74,Male,1,self_employed,1,7690.6,643.21,2097.95,0
16551,56,Male,0,salaried,2,9726.67,0.21,7956.18,1
16552,40,Female,0,self_employed,2,4657.19,7135.8,0.09,1
16553,40,Male,1,salaried,3,5962.82,0.59,0.59,1
16554,38,Female,0,salaried,3,36156.4,0.17,0.17,0
16555,37,Male,0,self_employed,3,3024.59,357.71,1486.29,0
16556,26,Male,0,self_employed,2,2063.02,4271.79,0.36,1
16557,90,Male,0,self_employed,1,9389.46,9185.71,5728.66,0
16558,42,Female,1,self_employed,3,459.34,3429.06,10107.63,0
16559,33,Female,0,salaried,2,9275.91,7143.1,0.24,0
16560,44,Female,0,self_employed,1,1970.79,0.2,0.2,0
16561,73,Male,0,self_employed,2,5125.94,0.59,806.73,0
16562,34,Male,1,salaried,2,2626.85,0.1,0.1,0
16563,51,Male,1,salaried,3,10796.4,2857.53,0.39,0
16564,41,Male,1,salaried,2,2418.18,1305.46,500.17,0
16565,44,Male,1,self_employed,1,2422.91,8193.53,12738.53,1
16566,34,Female,0,self_employed,1,460.15,169.62,0.56,1
16567,80,Female,0,retired,1,0.2,223967.38,0.2,1
16568,90,Female,0,self_employed,2,7575.54,143.36,0.5,0
16569,84,Male,0,retired,3,2367.06,554.33,716.33,0
16570,63,Male,0,retired,2,4615.59,0.51,0.51,0
16571,62,Male,0,self_employed,3,2234.92,214.43,0.14,1
16572,42,Female,0,self_employed,2,2053.42,15904.45,1428.63,0
16573,7,Female,0,student,3,7087.6,0.53,0.53,0
16574,20,Female,0,student,1,5017.66,329.1,28369.07,0
16575,35,Female,0,self_employed,2,1467.21,0.64,0.64,0
16576,50,Male,1,self_employed,2,12832.07,263.63,1188.63,1
16577,57,Male,0,self_employed,1,2930.89,0.01,0.01,1
16578,35,Female,0,self_employed,3,2447.59,0.14,0.14,0
16579,58,Female,0,self_employed,2,1596.0,0.01,0.01,1
16580,37,Female,0,salaried,3,1436.74,0.03,0.03,0
16581,35,Male,0,salaried,3,1429.15,0.66,0.66,1
16582,90,Male,0,self_employed,3,3618.86,0.57,0.57,1
16583,64,Male,0,retired,3,6985.78,0.29,5.54,1
16584,44,Female,0,self_employed,2,4560.2,0.56,0.56,0
16585,39,Female,0,salaried,1,6992.92,2429.03,586.17,0
16586,46,Male,0,self_employed,2,2354.64,0.53,772.67,1
16587,82,Male,1,self_employed,3,1800.73,0.67,0.67,1
16588,23,Female,0,student,2,4058.82,0.44,304.04,0
16589,45,Male,0,self_employed,2,492.45,0.51,1332.66,1
16590,35,Male,1,self_employed,1,885.78,1307.57,0.29,1
16591,46,Male,0,salaried,2,1295.49,3620.32,11071.74,0
16592,43,Male,0,salaried,3,12306.36,1315.01,1312.83,0
16593,65,Female,0,self_employed,2,3762.04,906.83,372.16,0
16594,67,Female,0,self_employed,2,248.63,0.06,0.06,1
16595,49,Male,0,self_employed,3,3461.42,0.49,0.49,0
16596,34,Male,1,self_employed,3,152.49,4171.89,8601.79,0
16597,66,Male,1,retired,3,29894.02,0.2,29473.78,0
16598,12,Male,0,student,3,1627.88,72.6,0.17,0
16599,40,Male,0,self_employed,2,3151.7,0.54,0.54,0
16600,45,Male,0,salaried,3,1569.27,6907.47,5653.37,0
16601,81,Male,0,retired,2,3226.09,0.36,0.36,0
16602,33,Female,0,self_employed,1,3306.56,0.44,1071.87,0
16603,41,Male,0,self_employed,3,2493.61,1000.43,700.43,1
16604,39,Male,0,self_employed,3,8249.6,0.33,0.33,0
16605,21,Female,0,student,3,6444.46,0.33,0.33,0
16606,24,Male,0,self_employed,2,2607.39,1327.94,1327.94,0
16607,45,Male,0,self_employed,2,4405.17,0.64,0.64,0
16608,33,Male,1,salaried,3,676.9,2787.19,2763.33,1
16609,90,Male,0,self_employed,2,6675.91,0.19,0.19,0
16610,55,Female,0,self_employed,3,2910.26,5977.94,8077.89,0
16611,2,Male,0,student,1,2760.25,0.01,0.01,0
16612,35,Female,1,salaried,2,8125.67,0.51,2871.94,0
16613,29,Male,0,self_employed,3,1436.91,0.2,0.2,0
16614,51,Male,0,self_employed,2,4948.33,100.37,100.37,0
16615,40,Female,0,self_employed,1,22810.08,0.23,0.23,0
16616,51,Female,0,salaried,2,9837.05,0.46,0.46,0
16617,52,Female,0,self_employed,3,5232.79,1409.9,0.33,0
16618,24,Male,1,self_employed,2,33061.16,0.64,0.64,0
16619,57,Male,0,salaried,2,18147.87,12233.64,0.5,0
16620,90,Male,0,self_employed,2,107.4,0.6,31253.4,0
16621,50,Male,0,salaried,2,1215.09,715.63,20271.76,1
16622,47,Female,0,salaried,2,1462.48,0.1,0.1,0
16623,74,Male,1,retired,2,6681.7,95.12,153.4,0
16624,50,Male,0,self_employed,3,929.12,10844.82,714.81,0
16625,44,Male,1,self_employed,3,1203.39,0.66,254.17,0
16626,56,Male,1,self_employed,3,2783.92,0.6,5372.76,0
16627,64,Male,1,retired,3,1065.37,365.49,222.6,0
16628,50,Male,0,salaried,2,13212.38,2247.36,0.41,0
16629,41,Female,0,self_employed,1,358.01,0.46,0.46,0
16630,29,Female,0,self_employed,3,9096.1,0.67,0.67,0
16631,67,Female,0,self_employed,2,4094.07,1295.2,77.09,0
16632,75,Male,0,retired,3,13243.57,0.51,0.51,0
16633,74,Female,0,self_employed,2,399.32,7685.9,21957.33,1
16634,68,Male,0,self_employed,2,17057.03,0.26,0.26,0
16635,31,Female,0,self_employed,3,4020.68,0.3,0.3,0
16636,40,Male,0,salaried,2,2368.25,1724.73,1887.87,0
16637,33,Female,0,salaried,3,2642.23,0.33,0.33,0
16638,61,Male,1,salaried,2,7196.16,0.49,4286.2,0
16639,90,Male,0,self_employed,2,25915.21,0.23,0.23,0
16640,44,Female,0,self_employed,2,1407.79,0.01,0.01,1
16641,41,Male,1,self_employed,3,5979.91,7143.21,2637.79,0
16642,35,Male,1,self_employed,1,10662.35,0.36,0.36,0
16643,31,Male,0,self_employed,2,16432.56,0.34,21428.91,1
16644,43,Male,0,self_employed,3,3411.33,0.16,0.16,0
16645,12,Male,0,student,3,8616.48,214.5,143.07,0
16646,27,Female,0,self_employed,1,1943.67,0.43,2857.57,0
16647,47,Female,0,self_employed,3,1709.02,0.7,0.7,0
16648,18,Female,0,student,2,8298.25,0.07,0.07,0
16649,27,Male,0,self_employed,2,749.73,0.39,0.39,1
16650,42,Female,0,salaried,2,2487.76,2393.86,68.24,0
16651,45,Male,1,salaried,2,2702.96,7142.94,3167.23,1
16652,36,Female,0,self_employed,2,2027.47,0.66,0.66,0
16653,54,Male,0,salaried,3,5143.0,0.29,0.29,0
16654,40,Female,0,self_employed,1,17366.27,0.47,0.47,0
16655,62,Female,0,self_employed,3,2143.5,0.59,774.16,0
16656,25,Female,0,student,3,6459.56,0.47,0.47,0
16657,82,Female,0,self_employed,1,497.75,57160.86,558.1,0
16658,61,Male,0,self_employed,2,3891.87,0.03,0.03,0
16659,38,Female,0,self_employed,2,4657.33,0.04,4642.9,0
16660,38,Male,0,self_employed,2,2894.71,287.51,1.31,0
16661,33,Male,0,salaried,3,5575.47,0.49,0.49,0
16662,37,Female,0,self_employed,2,4440.14,339.74,339.57,0
16663,60,Male,0,self_employed,2,7979.65,0.59,3032.13,0
16664,56,Female,0,self_employed,2,1481.25,786.37,786.37,0
16665,57,Female,0,self_employed,2,5285.5,0.53,4286.24,0
16666,65,Female,0,retired,1,291.44,1600.47,0.47,0
16667,12,Female,0,student,1,2111.09,0.27,0.27,0
16668,79,Female,0,self_employed,1,4747.56,0.63,33.91,0
16669,43,Male,0,salaried,2,3364.98,0.17,14428.74,0
16670,44,Male,0,self_employed,2,21435.43,0.13,565.96,0
16671,58,Male,0,salaried,2,19683.44,3008.56,3936.97,0
16672,49,Female,0,self_employed,1,32027.24,143.5,0.64,1
16673,35,Male,0,salaried,3,3441.38,0.3,6453.8,0
16674,31,Male,0,salaried,3,3913.81,0.09,0.09,0
16675,43,Female,0,self_employed,2,41.93,0.13,0.13,1
16676,32,Female,0,salaried,2,2040.0,0.16,0.89,0
16677,22,Male,0,self_employed,2,3921.07,0.43,0.43,0
16678,29,Male,0,self_employed,3,985.73,2179.26,339.51,1
16679,57,Male,0,salaried,1,155000.01,16768.19,18141.0,0
16680,66,Female,0,self_employed,1,3844.19,72.48,0.69,0
16681,43,Male,0,self_employed,2,127.67,714.97,1072.11,0
16682,34,Female,0,self_employed,2,13.88,1429.03,1429.03,0
16683,53,Female,0,self_employed,3,9815.63,4714.84,286.27,0
16684,52,Male,0,salaried,2,573.48,0.63,0.63,1
16685,33,Female,0,self_employed,3,1558.88,75.6,0.6,0
16686,72,Male,0,retired,2,2823.75,0.29,0.29,0
16687,29,Female,0,salaried,3,5506.82,421.93,421.93,0
16688,26,Male,0,self_employed,1,1076.32,0.53,0.53,0
16689,35,Female,1,self_employed,3,3578.38,490.64,518.76,0
16690,36,Male,0,self_employed,2,4784.59,0.4,0.4,0
16691,33,Female,0,student,3,3824.83,857.51,0.37,0
16692,25,Female,0,self_employed,3,3506.79,1.52,5843.63,0
16693,39,Male,1,salaried,2,1235.51,0.23,0.23,0
16694,43,Male,1,salaried,3,2906.17,1113.36,1113.36,0
16695,54,Female,0,self_employed,2,2064.47,0.56,0.56,0
16696,56,Female,0,self_employed,1,16398.66,0.59,0.59,0
16697,35,Male,0,salaried,3,1441.37,0.56,0.56,0
16698,41,Male,1,self_employed,2,206.02,1072.68,5443.5,0
16699,14,Male,0,student,3,1844.09,500.64,0.64,0
16700,49,Female,0,salaried,3,2076.76,0.36,714.64,0
16701,43,Male,0,self_employed,3,1311.25,143.1,1428.81,0
16702,73,Female,0,self_employed,3,3767.1,0.31,671.74,0
16703,61,Male,1,self_employed,2,5634.37,3898.81,71.86,0
16704,59,Female,1,salaried,3,2172.81,0.33,0.33,0
16705,27,Male,0,student,3,3509.1,0.26,571.69,0
16706,55,Male,0,salaried,1,15208.26,6837.77,3140.94,0
16707,59,Male,1,self_employed,2,17736.94,429.27,429.27,0
16708,78,Female,0,self_employed,2,5808.74,0.59,0.59,0
16709,37,Male,0,self_employed,2,988.96,643.34,14535.5,0
16710,55,Male,0,salaried,2,2143.64,0.57,0.57,0
16711,46,Female,0,salaried,2,2615.85,0.53,914.17,0
16712,44,Male,1,salaried,1,13794.94,0.31,0.31,0
16713,35,Female,0,self_employed,3,3045.13,0.54,2714.83,0
16714,33,Male,1,salaried,1,4689.24,5517.11,8471.71,0
16715,29,Female,0,salaried,3,6236.39,0.56,0.56,0
16716,80,Male,0,retired,1,5008.9,726.32,0.24,0
