,age,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn,gender_Female,gender_Male
11504,47,0,2,1,1999.23,0.2,357.34,0,0,1
11505,43,0,2,1,1709.59,214.67,0.39,0,1,0
11506,34,0,1,1,2479.44,18928.84,9285.99,1,0,1
11507,45,0,2,0,783.36,601.59,2030.16,0,1,0
11508,29,0,2,1,4813.21,1.19,0.37,0,0,1
11509,47,0,2,1,9497.31,0.57,0.57,0,1,0
11510,42,0,2,0,1670.19,0.44,0.44,0,1,0
11511,52,1,2,0,17548.77,2523.97,1717.09,0,0,1
11512,76,0,2,0,5238.18,93.79,171.37,0,0,1
11513,37,1,2,1,7805.98,8920.78,8886.69,0,1,0
11514,56,1,2,1,5692.31,0.33,0.33,0,0,1
11515,43,1,1,1,16381.33,28909.94,17169.47,0,0,1
11516,16,0,0,1,5202.11,0.47,4641.52,0,1,0
11517,47,0,2,0,2544.62,0.49,0.49,1,1,0
11518,54,1,2,1,44133.23,43600.5,0.5,0,1,0
11519,57,0,2,3,9468.99,571.53,285.81,0,0,1
11520,40,1,2,0,7792.45,0.43,0.43,0,1,0
11521,28,0,1,0,2438.75,158.69,98.09,0,0,1
11522,34,0,1,1,4348.8,643.3,535.14,1,0,1
11523,58,0,2,1,359.98,4072.0,0.57,0,1,0
11524,22,0,0,1,3368.32,0.46,0.46,0,1,0
11525,64,0,1,0,1566.86,0.49,200.49,0,0,1
11526,48,0,2,1,14366.94,0.16,0.16,0,0,1
11527,36,0,1,0,2578.59,0.53,0.53,0,1,0
11528,50,0,2,1,28421.09,571.74,28531.26,0,0,1
11529,44,0,2,1,289.0,11428.64,4685.79,0,0,1
11530,90,0,2,3,2044.51,0.43,0.43,0,0,1
11531,79,0,2,3,190.04,33743.96,0.03,1,1,0
11532,73,0,2,1,2361.15,0.34,0.34,0,1,0
11533,34,0,2,1,9462.19,5753.74,0.41,0,1,0
11534,62,0,2,0,3771.09,0.31,0.31,0,0,1
11535,31,0,2,0,5338.49,0.69,0.69,0,0,1
11536,72,1,2,1,4832.49,0.43,4286.14,0,0,1
11537,35,0,2,1,3184.45,0.57,0.57,0,1,0
11538,62,0,2,0,17806.99,0.04,0.04,0,1,0
11539,35,0,1,0,6053.92,0.4,0.4,0,1,0
11540,77,0,4,0,3938.86,0.01,642.87,0,0,1
11541,64,0,2,1,6662.65,0.07,0.07,0,1,0
11542,48,0,2,0,1456.22,0.1,0.1,0,1,0
11543,46,1,1,0,2125.79,0.59,572.01,0,1,0
11544,29,0,2,1,1882.84,2857.19,0.04,0,1,0
11545,36,1,1,1,3616.5,0.78,0.62,0,1,0
11546,31,0,1,1,2961.91,0.2,2659.96,0,1,0
11547,25,0,0,0,1729.26,603.86,714.93,1,0,1
11548,23,0,0,1,3246.43,0.47,0.47,0,0,1
11549,65,0,2,0,2332.3,0.39,0.39,0,1,0
11550,29,0,1,1,2745.21,685.74,0.03,0,1,0
11551,60,0,2,0,8760.94,0.37,0.37,0,1,0
11552,66,0,1,1,5330.65,0.14,0.14,0,0,1
11553,46,0,2,0,3920.74,0.24,128.81,1,0,1
11554,42,0,1,0,2770.64,0.54,0.54,0,0,1
11555,65,0,2,1,12033.67,0.26,2617.71,1,0,1
11556,65,0,2,0,1221.29,0.44,3750.82,0,1,0
11557,35,0,2,1,2285.79,0.07,0.07,1,1,0
11558,65,0,2,0,1979.49,0.24,0.24,1,0,1
11559,36,0,2,0,3793.52,0.31,643.17,1,1,0
11560,35,0,2,0,920.1,0.6,0.6,1,1,0
11561,63,0,1,0,3113.47,1359.6,795.4,0,0,1
11562,43,0,2,1,4132.85,0.2,0.2,0,0,1
11563,27,0,1,0,400.39,0.39,0.39,1,0,1
11564,90,0,2,3,4980.21,0.04,0.04,0,1,0
11565,48,0,1,0,6724.48,286.21,1657.64,0,1,0
11566,63,0,2,1,523.68,94970.15,0.26,0,1,0
11567,44,0,2,3,16527.94,0.27,0.27,0,0,1
11568,73,0,4,1,1771.49,0.03,0.03,0,0,1
11569,41,0,2,1,1653.87,428.96,0.39,0,1,0
11570,47,0,2,1,5166.56,928.91,0.34,0,0,1
11571,71,0,2,1,1531.03,111.29,111.47,0,1,0
11572,79,0,4,3,452.51,2897.56,2897.56,0,1,0
11573,49,0,2,3,3546.7,0.04,0.04,0,0,1
11574,29,0,2,0,884.03,0.26,0.26,1,1,0
11575,51,0,1,0,1713.26,467.67,745.8,0,0,1
11576,40,0,2,3,2438.16,0.04,214.33,0,1,0
11577,26,0,0,0,4890.55,0.31,0.31,0,1,0
11578,39,0,2,0,5175.1,0.43,59.0,0,0,1
11579,54,0,2,0,3081.71,86.11,71.83,0,0,1
11580,70,0,2,0,1669.25,0.06,0.06,0,1,0
11581,59,1,2,1,3315.4,0.66,0.66,0,0,1
11582,42,0,1,0,6009.9,651.71,771.14,0,0,1
11583,41,1,1,1,28699.25,1550.69,21105.57,0,0,1
11584,90,0,2,1,104733.8,0.63,0.63,0,0,1
11585,35,0,2,1,3011.61,0.23,0.23,0,1,0
11586,32,0,2,1,1075.63,0.43,0.43,0,1,0
11587,42,0,2,1,589.3,0.47,1176.85,0,1,0
11588,56,1,2,3,12747.17,9010.02,19448.27,0,0,1
11589,80,0,4,0,2131.63,0.43,0.43,0,0,1
11590,62,1,1,1,6011.32,470.94,486.87,0,0,1
11591,34,0,2,1,3431.27,0.37,0.37,0,1,0
11592,50,0,1,0,1597.03,0.95,0.17,0,0,1
11593,11,0,0,1,1610.73,0.1,0.1,0,0,1
11594,43,0,1,0,3911.57,0.39,3.24,0,0,1
11595,89,1,2,3,16446.73,817.42,16710.56,0,0,1
11596,20,0,0,0,1661.05,0.59,0.59,0,1,0
11597,59,0,1,0,2615.73,0.04,0.04,0,1,0
11598,26,0,0,3,2256.0,421.75,412.94,0,1,0
11599,44,1,1,1,11031.04,4260.39,0.67,0,0,1
11600,42,0,1,1,348.09,7143.24,7143.24,0,0,1
11601,63,0,2,0,1977.15,6.77,5.7,0,0,1
11602,70,0,2,1,1088.43,0.04,0.04,0,0,1
11603,65,0,2,0,2351.89,14.74,14.74,0,0,1
11604,31,1,2,1,1705.34,0.47,0.47,1,0,1
11605,27,0,0,0,1882.63,85.94,0.23,0,0,1
11606,24,1,0,1,2788.05,0.31,0.31,0,0,1
11607,90,0,2,1,13571.87,0.07,0.07,0,0,1
11608,50,0,2,0,3593.91,0.09,0.09,0,1,0
11609,46,1,2,1,9537.53,0.66,16.02,0,0,1
11610,27,0,1,0,6981.19,0.09,0.09,0,0,1
11611,83,0,4,1,8289.06,1428.76,0.19,0,1,0
11612,58,0,2,1,1040.41,0.56,0.56,0,1,0
11613,42,0,2,3,4468.93,648.68,643.39,0,1,0
11614,86,0,4,1,1689.02,0.64,0.64,0,0,1
11615,74,0,2,0,2329.19,0.17,0.17,0,0,1
11616,48,0,2,3,30483.74,0.2,67915.85,1,1,0
11617,36,0,2,3,169.11,19286.3,0.59,1,1,0
11618,68,0,2,1,3361.41,10.43,1529.86,0,1,0
11619,39,0,2,0,8290.79,0.41,943.27,1,0,1
11620,49,1,1,1,6055.0,8.5,0.21,1,0,1
11621,34,0,2,1,958.77,0.36,0.36,0,0,1
11622,26,0,2,1,2156.16,1119.27,0.46,0,1,0
11623,65,0,4,0,2401.2,0.61,0.61,0,0,1
11624,60,0,2,1,2356.87,0.24,0.24,0,1,0
11625,44,0,2,0,752.12,26000.27,1857.41,0,1,0
11626,40,0,2,1,115.43,2543.43,1571.49,1,0,1
11627,42,0,1,3,10709.61,0.36,0.36,0,1,0
11628,56,0,2,0,7618.84,0.27,0.27,0,0,1
11629,42,1,2,1,25452.36,0.17,0.17,0,0,1
11630,65,0,2,3,57859.25,2074.7,600.32,0,1,0
11631,48,0,2,1,15758.35,194263.52,358436.96,0,0,1
11632,43,0,1,1,13586.57,3073.04,20897.62,0,0,1
11633,30,0,1,3,2628.48,0.14,10286.87,0,0,1
11634,38,0,1,0,3115.39,0.1,0.1,0,1,0
11635,66,0,2,1,1054.21,1332.76,914.4,0,1,0
11636,76,0,2,0,26635.32,1559.8,770.79,0,0,1
11637,76,0,4,3,1160.04,0.23,0.23,1,1,0
11638,65,0,2,1,1442.07,0.64,24.04,0,0,1
11639,42,0,1,1,2763.4,4686.04,4650.14,0,0,1
11640,47,0,2,3,9853.23,0.03,0.03,0,1,0
11641,33,1,1,1,32596.67,0.61,32.04,0,0,1
11642,62,0,2,0,1758.59,0.6,0.6,0,0,1
11643,33,1,2,0,6002.41,0.64,2.64,0,0,1
11644,69,0,4,0,3843.2,1057.56,0.41,0,0,1
11645,39,0,2,3,1591.8,0.37,0.37,0,0,1
11646,37,1,2,1,3097.52,0.06,0.06,1,0,1
11647,43,0,2,0,6303.39,0.14,0.14,0,0,1
11648,29,0,2,3,1144.88,0.11,6000.11,1,0,1
11649,45,0,2,1,10768.64,0.5,0.5,0,0,1
11650,34,0,2,1,848.79,714.6,0.31,1,0,1
11651,40,0,2,1,4677.55,2832.69,2484.21,0,0,1
11652,85,0,4,1,897.28,0.14,0.14,1,0,1
11653,61,1,1,1,1210.8,0.64,0.64,0,1,0
11654,50,0,2,3,3592.28,0.69,34.43,0,0,1
11655,42,0,2,0,2568.37,35.86,0.14,0,0,1
11656,33,1,2,0,1259.85,8111.81,13930.9,1,0,1
11657,27,0,2,1,6282.55,0.23,5712.06,1,0,1
11658,48,0,2,1,168.04,0.59,72.06,1,1,0
11659,49,0,2,0,2614.49,0.43,0.43,0,0,1
11660,66,1,2,3,18478.63,1071.61,1228.76,1,1,0
11661,33,1,2,3,465.14,285.79,115.71,1,0,1
11662,41,0,2,0,200.29,0.43,0.43,1,0,1
11663,68,0,2,0,1998.02,0.17,0.17,0,0,1
11664,50,0,2,3,3867.35,0.09,0.09,0,0,1
11665,39,0,2,0,16867.8,4377.66,0.57,0,0,1
11666,59,1,1,0,14997.94,2781.59,6314.76,0,0,1
11667,42,0,1,1,13196.38,0.3,0.3,0,0,1
11668,35,0,2,1,102937.1,328.71,314.43,0,1,0
11669,62,0,1,1,43219.98,0.56,0.56,0,0,1
11670,61,0,2,1,17.34,4177.91,1586.14,0,0,1
11671,47,1,2,3,4485.41,0.06,0.06,0,1,0
11672,64,0,2,3,60776.48,100.13,68.76,0,1,0
11673,49,0,1,1,5281.46,42.96,0.1,0,1,0
11674,43,0,2,1,12783.23,0.4,14.69,0,0,1
11675,90,0,2,1,38.4,0.13,0.13,1,0,1
11676,68,0,4,1,5756.73,0.46,0.46,0,0,1
11677,44,1,1,1,3122.99,49.33,49.46,0,1,0
11678,51,0,2,1,7441.22,1929.01,0.44,0,0,1
11679,32,0,0,3,3339.55,0.4,0.4,0,0,1
11680,32,0,1,1,1471.6,34.51,60.27,1,1,0
11681,38,0,2,1,2862.15,0.51,0.51,0,0,1
11682,52,0,1,0,5210.33,0.41,0.41,0,0,1
11683,22,0,0,1,1500.44,0.47,0.47,0,1,0
11684,51,0,2,3,20419.49,0.37,0.37,0,1,0
11685,66,0,2,1,3026.42,0.23,0.23,0,1,0
11686,62,0,1,0,1537.05,0.39,0.39,0,0,1
11687,14,0,0,0,38488.39,0.36,4286.07,0,1,0
11688,54,0,1,0,2423.14,13.09,58.54,0,0,1
11689,34,0,2,0,6004.05,0.5,0.5,0,1,0
11690,77,0,2,1,3198.81,0.33,0.33,0,1,0
11691,57,1,2,0,2608.89,0.11,0.11,0,0,1
11692,69,0,4,0,7379.83,877.85,0.54,0,0,1
11693,84,0,4,1,655.5,133.45,928.6,0,0,1
11694,72,0,2,0,724.93,1038.79,36461.57,1,0,1
11695,59,0,2,1,81433.16,0.33,0.33,0,1,0
11696,36,0,2,0,3677.03,0.44,0.44,0,0,1
11697,34,1,2,1,5445.01,0.61,0.61,0,0,1
11698,29,0,2,0,2583.87,0.03,385.87,1,0,1
11699,90,0,2,1,5459.12,0.59,7.29,0,0,1
11700,55,0,2,1,263.51,0.1,152.07,1,0,1
11701,33,0,1,1,6142.68,209.43,201.0,0,0,1
11702,43,0,2,0,3608.38,0.59,0.59,0,0,1
11703,24,0,0,3,3781.69,0.34,0.34,0,1,0
11704,49,0,2,3,13415.84,1.46,265.83,0,0,1
11705,33,0,2,1,2552.11,2143.26,0.4,0,1,0
11706,39,1,2,3,8816.12,0.01,3569.5,0,0,1
11707,43,0,2,3,7130.19,0.33,0.33,0,1,0
11708,36,0,2,1,672.23,0.1,0.1,1,1,0
11709,56,1,2,1,66517.23,0.46,0.46,0,0,1
11710,28,0,2,0,2778.75,0.79,429.0,1,0,1
11711,70,0,2,3,7718.58,314.53,314.53,0,0,1
11712,58,0,2,0,2002.54,0.66,572.09,0,1,0
11713,54,1,2,3,3128.36,1400.19,0.04,0,1,0
11714,62,0,2,3,10441.35,21429.17,21429.17,0,0,1
11715,34,0,2,1,5301.08,0.56,0.56,0,1,0
11716,51,0,1,0,1832.63,2071.5,0.07,0,1,0
11717,42,0,1,1,18590.78,0.1,0.1,0,0,1
11718,60,0,2,0,2663.84,0.67,0.67,1,1,0
11719,7,0,1,0,2292.35,0.7,0.7,0,1,0
11720,90,0,2,1,3694.9,0.21,0.21,0,0,1
11721,69,0,1,1,51044.23,0.7,12077.47,0,0,1
11722,85,0,2,1,6864.87,0.53,0.53,0,1,0
11723,23,0,0,1,1199.71,0.19,0.19,0,1,0
11724,41,1,2,0,3383.6,4047.53,1661.18,0,0,1
11725,38,0,1,0,3764.8,0.6,0.6,0,1,0
11726,71,0,2,1,7049.26,0.63,0.63,0,0,1
11727,26,0,2,0,4269.38,3942.89,7418.46,0,0,1
11728,30,0,2,1,6847.17,0.11,0.11,0,0,1
11729,61,0,2,0,9785.16,0.6,0.6,0,0,1
11730,66,0,4,0,748.9,0.43,429.0,0,0,1
11731,43,1,2,0,1923.83,0.1,0.1,0,0,1
11732,35,0,1,0,2564.1,457.79,100.64,0,0,1
11733,44,0,2,1,2179.41,0.63,0.63,1,1,0
11734,53,1,2,3,689.59,42500.2,209285.92,0,0,1
11735,71,0,4,3,2586.95,871.29,0.57,1,0,1
11736,48,0,2,1,8769.6,1429.27,0.7,0,0,1
11737,70,0,4,1,4734.2,0.31,0.31,0,1,0
11738,41,0,2,1,2803.36,0.98,0.98,0,1,0
11739,90,0,2,1,1583.01,1013.34,3415.5,0,0,1
11740,35,0,1,0,1495.99,14285.94,0.23,0,0,1
11741,56,1,1,1,561.7,0.06,495.11,1,0,1
11742,63,0,2,3,17960.62,14285.94,491.86,0,0,1
11743,14,0,0,0,3568.63,0.57,0.57,0,1,0
11744,54,1,2,0,1279.77,0.21,1714.5,1,0,1
11745,52,0,2,1,2530.72,1000.33,3000.33,1,1,0
11746,66,0,2,0,1552.24,0.67,0.67,0,1,0
11747,69,0,2,1,7220.08,407.79,407.79,0,1,0
11748,8,0,0,1,7510.23,0.07,0.07,0,1,0
11749,48,0,2,0,3013.35,28.84,2857.41,1,1,0
11750,28,0,0,3,32850.88,4760.79,34285.79,0,0,1
11751,32,0,2,1,113.16,0.1,3700.16,0,0,1
11752,56,0,2,3,1525.08,6893.54,1545.09,0,1,0
11753,44,0,2,1,15287.26,450.66,0.66,0,1,0
11754,49,0,1,1,21061.57,0.44,0.44,0,0,1
11755,10,0,0,0,2125.18,0.57,143.43,0,1,0
11756,34,0,2,0,17759.75,0.06,28.63,0,0,1
11757,71,0,2,0,1742.49,0.24,0.24,0,0,1
11758,45,0,2,0,2431.74,714.75,0.3,0,0,1
11759,42,0,2,1,2581.08,0.31,0.31,0,0,1
11760,28,1,2,0,2978.13,0.57,14.5,0,0,1
11761,90,0,4,0,718.8,1128.63,1571.49,0,0,1
11762,50,1,1,1,6371.38,0.66,0.66,0,0,1
11763,58,0,2,3,12775.96,643.09,0.23,0,1,0
11764,26,0,2,0,1940.31,0.37,571.8,0,1,0
11765,47,1,2,0,4535.66,0.27,0.27,1,0,1
11766,20,0,0,0,1488.61,0.33,0.33,0,1,0
11767,35,0,2,1,4795.22,0.33,2500.33,0,0,1
11768,31,0,1,1,4509.51,0.24,4.15,0,1,0
11769,72,0,4,1,3472.05,114.24,64.59,0,0,1
11770,33,0,2,0,3760.54,5086.27,2714.84,1,0,1
11771,34,1,1,0,1783.85,0.19,71.63,0,0,1
11772,25,0,0,3,21071.4,0.17,1013.16,0,0,1
11773,38,0,2,0,3679.88,500.63,0.63,0,0,1
11774,41,0,2,0,2153.78,2720.07,9148.64,1,0,1
11775,46,1,2,0,3012.54,5724.51,9169.5,1,1,0
11776,64,0,2,0,5308.99,0.54,0.54,0,0,1
11777,33,0,2,0,49230.03,30523.3,18895.63,1,1,0
11778,90,0,2,1,3335.83,0.13,0.13,0,0,1
11779,56,0,2,3,30802.74,0.4,5.11,0,1,0
11780,24,0,0,1,2216.86,0.43,643.29,0,0,1
11781,41,1,2,3,22807.06,23428.76,12000.19,0,0,1
11782,64,0,2,0,1689.35,0.47,11657.24,0,0,1
11783,35,1,2,0,9393.19,7843.16,0.3,1,1,0
11784,22,0,0,3,6723.47,0.31,14286.03,1,0,1
11785,67,0,4,0,20351.12,37142.91,69.06,0,0,1
11786,40,0,2,0,19167.56,0.27,0.27,0,1,0
11787,40,1,2,1,2634.4,314.63,0.34,0,1,0
11788,74,0,4,1,527.56,41.03,0.66,1,0,1
11789,57,0,2,1,18216.46,826.1,1416.08,0,0,1
11790,90,0,2,1,1651.34,0.54,0.54,0,0,1
11791,28,0,2,0,5458.67,2857.37,0.23,0,1,0
11792,45,1,2,0,1056.1,0.64,63.6,0,1,0
11793,37,0,2,1,3918.93,17822.61,0.24,0,1,0
11794,69,1,2,1,1957.54,0.13,33.41,0,0,1
11795,33,0,2,1,8538.39,3.28,1.69,0,0,1
11796,66,0,1,1,12007.61,0.46,0.46,0,1,0
11797,64,0,2,1,4995.63,643.46,1435.31,0,0,1
11798,35,0,2,1,1195.5,0.6,0.6,0,1,0
11799,65,0,4,0,8274.47,0.37,0.37,0,0,1
11800,30,0,1,1,4359.26,572.01,429.16,0,1,0
11801,43,1,1,0,6196.15,0.47,0.47,0,0,1
11802,44,0,1,0,2621.21,0.16,0.16,0,0,1
11803,22,0,0,0,2703.01,0.7,0.7,0,1,0
11804,25,0,1,1,150.3,0.27,643.13,0,1,0
11805,54,0,1,0,2744.99,0.67,0.67,0,0,1
11806,53,1,2,3,4081.38,14310.5,10000.54,0,0,1
11807,31,0,2,0,6853.42,0.66,0.66,0,1,0
11808,36,0,2,0,1673.24,0.57,0.57,0,1,0
11809,90,0,2,0,2549.09,233.09,0.23,0,0,1
11810,32,0,2,1,2810.09,529.09,0.51,1,0,1
11811,14,0,0,1,4108.5,0.69,0.69,0,0,1
11812,27,0,2,1,5599.62,1143.44,657.73,0,0,1
11813,90,0,2,3,1278.0,1143.26,47000.4,0,1,0
11814,63,0,2,0,345.98,293.36,1150.5,1,1,0
11815,90,0,2,1,13068.55,0.2,0.2,0,0,1
11816,62,0,4,1,15988.38,4443.46,7947.24,0,0,1
11817,40,0,2,3,24183.68,0.01,0.01,0,1,0
11818,47,0,2,0,2052.7,1771.9,2143.33,0,0,1
11819,47,0,2,3,10038.17,0.06,0.06,0,1,0
11820,39,1,2,1,2460.93,0.63,0.63,0,0,1
11821,71,1,2,3,5453.16,53.51,47403.1,1,0,1
11822,60,0,1,1,4161.24,0.59,0.59,0,0,1
11823,55,0,2,0,2454.09,58.4,58.4,0,1,0
11824,47,0,2,1,2386.57,429.04,429.04,0,1,0
11825,72,0,4,1,1706.3,726.89,730.06,0,0,1
11826,40,1,2,0,29.5,0.33,0.33,0,0,1
11827,48,0,1,0,5347.96,1428.87,0.3,0,0,1
11828,48,0,2,1,6120.0,0.4,714.69,0,0,1
11829,74,0,2,0,347.46,0.33,0.33,1,1,0
11830,62,0,1,1,30026.36,7036.74,2893.89,1,0,1
11831,40,0,1,0,2808.07,0.31,0.31,0,0,1
11832,33,0,2,3,7733.13,3714.94,0.66,0,1,0
11833,54,0,2,3,-2287.98,1.01,384.46,1,1,0
11834,37,0,2,0,1017.47,0.46,0.46,0,1,0
11835,47,0,1,1,33681.63,1151.39,303.43,0,0,1
11836,89,0,2,1,2953.94,0.57,0.57,0,0,1
11837,53,0,1,0,6283.74,0.23,0.23,0,0,1
11838,70,0,4,0,1387.72,0.06,0.06,0,0,1
11839,26,0,0,3,2550.32,0.31,0.31,0,1,0
11840,42,1,2,1,11809.85,27782.91,0.06,1,0,1
11841,61,0,2,1,6.39,0.39,1724.84,1,0,1
11842,51,1,2,0,2714.81,0.63,0.63,1,0,1
11843,25,0,0,0,1168.05,0.04,0.04,1,0,1
11844,25,0,2,3,4475.37,7.62,0.1,1,0,1
11845,41,0,2,0,3888.46,369.96,358.36,0,0,1
11846,43,1,1,1,884.16,3262.18,1429.93,1,0,1
11847,48,0,2,1,19540.06,1612.17,2297.46,0,1,0
11848,51,0,2,0,32112.96,605.82,0.01,0,1,0
11849,37,0,2,1,1088.78,0.46,900.46,0,1,0
11850,30,1,2,1,8684.13,24.43,714.8,0,0,1
11851,33,0,1,0,2329.78,0.3,0.3,0,0,1
11852,39,0,2,1,8863.8,0.1,0.1,0,1,0
11853,74,0,4,0,22765.67,0.5,0.5,0,0,1
11854,66,0,2,0,4952.86,14323.01,95.79,0,1,0
11855,39,1,2,0,3130.16,0.17,0.17,1,1,0
11856,68,1,2,0,4216.63,1470.48,18.01,0,0,1
11857,46,0,1,1,7283.03,0.7,1499.69,0,0,1
11858,61,0,2,0,2271.95,0.51,0.51,0,0,1
11859,26,0,0,0,7595.48,0.59,0.59,0,0,1
11860,66,0,1,1,674.13,0.03,642.89,1,0,1
11861,65,0,2,1,5225.38,0.1,0.1,0,1,0
11862,63,0,1,1,2924.84,500.01,1000.01,0,1,0
11863,41,0,2,0,3335.28,0.51,0.51,0,0,1
11864,48,0,1,3,1428.89,4065.7,2826.89,0,0,1
11865,49,0,1,3,2830.61,114.31,114.31,1,1,0
11866,78,0,2,1,9882.62,1143.5,0.64,1,1,0
11867,30,0,2,0,774.03,20536.3,26357.08,0,1,0
11868,37,0,1,0,3745.01,1143.03,571.6,0,1,0
11869,40,1,1,0,1793.73,0.47,0.47,1,0,1
11870,47,0,1,0,2428.45,0.4,0.4,0,0,1
11871,19,0,0,1,1689.79,0.47,0.47,0,0,1
11872,36,0,2,1,3705.21,0.49,0.49,0,1,0
11873,90,0,2,3,164.04,0.51,0.51,1,0,1
11874,40,0,1,0,2944.63,214.46,214.46,0,1,0
11875,81,0,4,3,16744.39,1582.27,41196.56,0,0,1
11876,61,0,2,0,1587.21,0.47,0.47,0,0,1
11877,69,0,4,3,3994.72,1028.69,385.83,0,1,0
11878,40,1,2,1,444.32,0.34,621.8,0,0,1
11879,36,0,1,0,7614.57,0.16,9285.87,0,0,1
11880,31,0,2,3,6947.35,0.51,0.51,1,1,0
11881,44,0,4,0,2439.09,1094.99,714.56,0,1,0
11882,32,0,2,3,5862.14,293.84,689.71,0,1,0
11883,33,0,2,1,1935.69,0.54,0.54,0,1,0
11884,64,0,2,3,2697.14,0.56,0.56,0,0,1
11885,35,0,2,1,400.25,0.59,0.59,1,1,0
11886,39,0,1,1,7132.73,0.47,0.47,0,0,1
11887,63,0,2,0,3521.53,0.01,0.01,0,0,1
11888,64,0,1,1,2853.07,3600.31,27.47,0,0,1
11889,34,0,2,1,2314.2,840.06,0.54,0,1,0
11890,71,0,2,1,829.85,0.21,4585.93,0,1,0
11891,47,0,1,0,4098.67,0.29,0.29,0,1,0
11892,39,0,2,1,16221.9,0.57,0.57,0,0,1
11893,90,0,2,3,14097.75,1543.27,324.77,0,0,1
11894,45,0,2,3,424.48,0.34,6078.91,0,1,0
11895,47,0,1,1,1472.98,0.61,0.61,1,0,1
11896,24,0,1,1,450.03,4285.87,4602.9,1,1,0
11897,59,0,2,1,3808.06,2857.49,0.34,0,1,0
11898,25,0,2,1,3872.33,0.6,0.6,0,0,1
11899,33,1,1,3,2456.49,0.46,0.46,1,1,0
11900,32,0,2,1,12581.3,11648.39,98.03,0,1,0
11901,44,0,2,1,2476.37,0.33,0.33,0,0,1
11902,36,0,2,1,2321.66,0.64,0.64,1,1,0
11903,48,0,2,3,2169.8,2087.73,14.86,0,1,0
11904,55,0,2,0,1817.12,0.47,0.47,1,0,1
11905,38,0,1,0,2094.06,0.21,214.5,0,1,0
11906,41,0,2,1,12711.32,0.3,0.3,0,1,0
11907,37,0,1,1,3634.66,0.6,0.6,0,1,0
11908,36,0,2,1,322.56,0.27,0.27,1,1,0
11909,31,0,2,0,5231.69,0.64,0.64,0,0,1
11910,20,0,0,1,1461.01,0.17,0.17,1,0,1
11911,72,0,4,0,5343.83,0.16,0.16,0,1,0
11912,39,1,2,0,1408.27,0.49,0.49,0,1,0
11913,43,0,1,1,3873.76,701.24,1772.1,0,0,1
11914,90,0,2,1,6957.76,0.3,0.3,0,0,1
11915,90,0,2,1,4407.14,3572.01,0.59,0,0,1
11916,54,1,2,1,8112.91,0.59,0.59,0,0,1
11917,67,0,2,0,12152.11,71.66,71.66,0,0,1
11918,58,0,1,0,9248.15,0.33,5708.9,0,1,0
11919,74,0,4,0,2262.62,0.01,714.3,0,0,1
11920,12,0,0,1,3629.34,0.21,0.21,1,0,1
11921,46,0,1,0,11781.59,0.1,0.1,0,0,1
11922,52,0,2,3,1833.73,0.49,0.49,0,0,1
11923,54,0,2,0,345.3,100.16,1216.16,1,0,1
11924,32,0,2,1,39.9,9155.41,0.36,1,0,1
11925,62,0,2,3,154.62,0.6,0.6,1,0,1
11926,57,0,1,0,2306.62,0.07,0.07,0,0,1
11927,41,0,1,1,1973.43,0.03,785.74,0,0,1
11928,90,0,2,1,139531.21,0.66,0.66,0,0,1
11929,41,1,2,0,1230.26,1429.16,1286.3,0,0,1
11930,53,1,2,1,2173.47,0.01,0.01,0,1,0
11931,57,0,1,1,3879.58,0.01,111.26,0,0,1
11932,46,1,1,3,6400.3,0.24,0.24,0,0,1
11933,37,0,1,1,1998.08,423.25,0.43,0,1,0
11934,59,1,2,0,72654.2,0.1,0.1,1,0,1
11935,46,1,2,1,358.83,10164.4,10028.69,0,0,1
11936,62,0,2,1,7643.24,0.23,0.23,0,0,1
11937,34,0,1,1,3591.56,0.1,2512.3,0,0,1
11938,73,1,4,3,8252.42,285.09,68.04,1,0,1
11939,59,0,1,0,10283.07,5785.21,0.07,0,0,1
11940,64,0,4,1,5671.12,2.03,2.41,0,0,1
11941,32,0,2,0,1830.75,357.51,143.23,0,0,1
11942,57,0,2,0,2932.59,0.44,0.44,0,0,1
11943,44,0,2,0,3829.54,0.39,0.39,0,1,0
11944,31,1,2,0,2173.56,0.36,0.36,0,1,0
11945,24,0,2,1,8842.33,1707.37,7200.23,0,0,1
11946,28,0,0,3,8877.37,1758.07,1521.51,0,0,1
11947,40,1,2,3,44303.54,0.44,0.44,0,0,1
11948,59,1,3,3,3722.33,1163.13,4755.26,0,0,1
11949,34,0,2,0,5340.16,3572.06,0.63,1,0,1
11950,28,0,1,1,1949.0,1407.16,1734.4,0,0,1
11951,53,0,2,0,1734.6,0.69,572.11,0,1,0
11952,26,0,2,0,2185.66,3068.1,0.11,0,0,1
11953,48,0,2,0,672.79,0.3,0.3,1,0,1
11954,48,0,2,1,7135.66,0.27,0.27,0,1,0
11955,34,1,2,0,2701.72,0.69,0.69,0,0,1
11956,43,0,1,0,6077.59,0.26,3136.09,0,0,1
11957,17,0,2,3,1566.2,276314.55,0.26,1,1,0
11958,60,0,2,0,158.76,0.24,0.24,1,1,0
11959,40,0,1,1,3096.49,0.44,0.44,0,0,1
11960,56,0,2,1,2826.26,6.04,10000.33,1,0,1
11961,57,1,2,0,10051.45,41714.67,35714.67,0,0,1
11962,50,0,2,1,3543.54,0.04,0.04,0,1,0
11963,59,0,2,0,5293.94,48.84,0.27,0,1,0
